Advertiser_ID,Advertiser_Name,Line_Item_ID,Line_Item_Name,Line_Item_Status,Daily_Spend,Floodlight_Activity_ID,Floodlight_Name,Counting_Method,Floodlight_Status,Lookback_Window_Days,Last_Conversion_Date,Impressions_Last_24h,Clicks_Last_24h,Cookie_Consented_Count,Cookie_Unconsented_Count,GTM_Container_Link
ADV_1020,Advertiser_ADV_1020,LI_9928,Campaign_Q1_Display,ACTIVE,3973.66,FL_9033,Activity_FL_9033,Standard,ACTIVE,30,2026-01-30,38980,557,161,31,GTM-XYZ129
ADV_1034,Advertiser_ADV_1034,LI_8759,Campaign_Q2_Display,ACTIVE,4680.22,FL_9038,Activity_FL_9038,Standard,ACTIVE,30,2026-01-30,15519,805,548,62,GTM-XYZ100
ADV_1011,Advertiser_ADV_1011,LI_5533,Campaign_Q2_Display,ACTIVE,4462.34,FL_9013,Activity_FL_9013,Unique,ACTIVE,30,2026-01-30,3700,295,728,21,GTM-XYZ122
ADV_1022,Advertiser_ADV_1022,LI_6718,Campaign_Spring_Display,ACTIVE,3069.15,FL_9090,Activity_FL_9090,Session,ACTIVE,30,2026-01-30,44414,803,785,13,GTM-XYZ130
ADV_1042,Advertiser_ADV_1042,LI_7790,Campaign_Q2_Display,ACTIVE,1374.92,FL_9028,Activity_FL_9028,Unique,ACTIVE,30,2026-01-30,5569,708,296,49,GTM-XYZ110
ADV_1012,Advertiser_ADV_1012,LI_8120,Campaign_Spring_Display,ACTIVE,2848.58,nan,Activity_FL_9074,Standard,ACTIVE,30,2026-01-30,39793,268,573,64,GTM-XYZ103
ADV_1017,Advertiser_ADV_1017,LI_8552,Campaign_Q2_Display,ACTIVE,1119.71,FL_9055,Activity_FL_9055,Standard,ACTIVE,30,2026-01-30,8717,69,715,29,GTM-XYZ142
ADV_1031,Advertiser_ADV_1031,LI_7948,Campaign_Spring_Display,ACTIVE,4819.22,FL_9049,Activity_FL_9049,Standard,ACTIVE,30,2026-01-30,21239,658,641,24,GTM-XYZ123
ADV_1042,Advertiser_ADV_1042,LI_6250,Campaign_Spring_Display,ACTIVE,4199.99,FL_9094,Activity_FL_9094,Session,ACTIVE,30,2026-01-30,41600,385,885,78,GTM-XYZ109
ADV_1044,Advertiser_ADV_1044,LI_8365,Campaign_Q2_Display,ACTIVE,735.17,FL_9086,Activity_FL_9086,Standard,ACTIVE,30,2026-01-30,25886,550,771,76,GTM-XYZ115
ADV_1021,Advertiser_ADV_1021,LI_7458,Campaign_Spring_Display,ACTIVE,4317.61,FL_9098,Activity_FL_9098,Standard,ACTIVE,30,2026-01-30,7687,841,404,78,GTM-XYZ133
ADV_1002,Advertiser_ADV_1002,LI_7745,Campaign_Q1_Display,ACTIVE,2430.53,nan,Activity_FL_9084,Standard,ACTIVE,30,2026-01-30,31144,53,213,15,GTM-XYZ137
ADV_1029,Advertiser_ADV_1029,LI_8833,Campaign_Q1_Display,ACTIVE,3959.28,FL_9064,Activity_FL_9064,Standard,ACTIVE,30,2026-01-30,37082,609,960,98,GTM-XYZ147
ADV_1044,Advertiser_ADV_1044,LI_8769,Campaign_Q1_Display,ACTIVE,2538.94,FL_9096,Activity_FL_9096,Unique,ACTIVE,30,2026-01-30,7812,456,458,68,GTM-XYZ145
ADV_1019,Advertiser_ADV_1019,LI_5458,Campaign_Q2_Display,ACTIVE,3813.46,FL_9020,Activity_FL_9020,Session,ACTIVE,30,2026-01-30,35436,154,453,65,GTM-XYZ131
ADV_1025,Advertiser_ADV_1025,LI_6825,Campaign_Q2_Display,ACTIVE,4583.69,FL_9035,Activity_FL_9035,Unique,ACTIVE,30,2026-01-30,40950,322,490,99,GTM-XYZ124
ADV_1041,Advertiser_ADV_1041,LI_7977,Campaign_Q1_Display,ACTIVE,2221.08,nan,Activity_FL_9070,Session,ACTIVE,30,2026-01-30,34992,288,705,63,GTM-XYZ109
ADV_1027,Advertiser_ADV_1027,LI_5223,Campaign_Q2_Display,ACTIVE,3219.99,FL_9088,Activity_FL_9088,Unique,ACTIVE,30,2026-01-30,6612,345,293,83,GTM-XYZ101
ADV_1009,Advertiser_ADV_1009,LI_8820,Campaign_Spring_Display,ACTIVE,1387.18,FL_9078,Activity_FL_9078,Standard,ACTIVE,30,2026-01-30,48017,983,662,59,GTM-XYZ111
ADV_1015,Advertiser_ADV_1015,LI_8160,Campaign_Q2_Display,ACTIVE,545.51,FL_9090,Activity_FL_9090,Standard,ACTIVE,30,2026-01-30,37868,506,573,51,GTM-XYZ104
ADV_1045,Advertiser_ADV_1045,LI_9156,Campaign_Spring_Display,ACTIVE,795.96,FL_9077,Activity_FL_9077,Session,ACTIVE,30,2026-01-30,11718,644,0,52,GTM-XYZ146
ADV_1027,Advertiser_ADV_1027,LI_5753,Campaign_Q1_Display,ACTIVE,162.4,FL_9085,Activity_FL_9085,Session,ACTIVE,30,2026-01-30,21874,908,0,20,GTM-XYZ125
ADV_1015,Advertiser_ADV_1015,LI_8381,Campaign_Spring_Display,ACTIVE,3290.66,FL_9033,Activity_FL_9033,Standard,ACTIVE,30,2026-01-30,47112,458,483,28,GTM-XYZ109
ADV_1032,Advertiser_ADV_1032,LI_7269,Campaign_Q2_Display,ACTIVE,2308.41,FL_9062,Activity_FL_9062,Unique,ACTIVE,30,2026-01-30,27802,998,554,91,GTM-XYZ137
ADV_1007,Advertiser_ADV_1007,LI_8737,Campaign_Q1_Display,ACTIVE,1998.89,FL_9080,Activity_FL_9080,Session,ACTIVE,30,2026-01-30,8432,491,403,75,GTM-XYZ101
ADV_1035,Advertiser_ADV_1035,LI_8203,Campaign_Q1_Display,ACTIVE,4018.1,FL_9026,Activity_FL_9026,Standard,ACTIVE,30,2026-01-30,17272,298,473,50,GTM-XYZ115
ADV_1025,Advertiser_ADV_1025,LI_7889,Campaign_Q1_Display,ACTIVE,2329.48,FL_9082,Activity_FL_9082,Standard,ACTIVE,30,2026-01-30,31754,634,221,63,GTM-XYZ145
ADV_1042,Advertiser_ADV_1042,LI_9166,Campaign_Q2_Display,ACTIVE,176.45,FL_9072,Activity_FL_9072,Unique,ACTIVE,30,2026-01-30,49874,509,110,95,GTM-XYZ114
ADV_1022,Advertiser_ADV_1022,LI_7453,Campaign_Q1_Display,ACTIVE,2061.0,FL_9013,Activity_FL_9013,Unique,ACTIVE,30,2026-01-30,45328,312,691,10,GTM-XYZ127
ADV_1027,Advertiser_ADV_1027,LI_6353,Campaign_Spring_Display,ACTIVE,1594.12,FL_9095,Activity_FL_9095,Session,ACTIVE,30,2025-01-01,24228,610,237,16,GTM-XYZ101
ADV_1023,Advertiser_ADV_1023,LI_5214,Campaign_Spring_Display,ACTIVE,4475.83,FL_9086,Activity_FL_9086,Standard,ACTIVE,30,2026-01-30,49875,826,549,91,GTM-XYZ108
ADV_1035,Advertiser_ADV_1035,LI_6555,Campaign_Q1_Display,ACTIVE,1157.42,FL_9082,Activity_FL_9082,Session,ACTIVE,30,2026-01-30,49829,385,732,48,GTM-XYZ128
ADV_1001,Advertiser_ADV_1001,LI_5465,Campaign_Q2_Display,ACTIVE,924.45,FL_9052,Activity_FL_9052,Session,ACTIVE,30,2026-01-30,13119,532,375,21,GTM-XYZ140
ADV_1012,Advertiser_ADV_1012,LI_6248,Campaign_Q2_Display,ACTIVE,4619.64,FL_9097,Activity_FL_9097,Unique,ACTIVE,30,2026-01-30,24686,709,359,22,GTM-XYZ136
ADV_1012,Advertiser_ADV_1012,LI_5255,Campaign_Spring_Display,ACTIVE,3655.68,FL_9060,Activity_FL_9060,Standard,ACTIVE,30,2026-01-30,17395,881,0,100,GTM-XYZ131
ADV_1013,Advertiser_ADV_1013,LI_6179,Campaign_Q1_Display,ACTIVE,2188.65,FL_9065,Activity_FL_9065,Unique,ACTIVE,30,2026-01-30,10093,365,970,36,GTM-XYZ109
ADV_1010,Advertiser_ADV_1010,LI_5626,Campaign_Q1_Display,ACTIVE,411.07,FL_9085,Activity_FL_9085,Standard,ACTIVE,30,2026-01-30,19971,749,856,13,GTM-XYZ101
ADV_1017,Advertiser_ADV_1017,LI_8920,Campaign_Q1_Display,ACTIVE,824.27,FL_9044,Activity_FL_9044,Session,ACTIVE,30,2026-01-30,43650,550,190,42,GTM-XYZ121
ADV_1041,Advertiser_ADV_1041,LI_5202,Campaign_Spring_Display,ACTIVE,4558.06,FL_9064,Activity_FL_9064,Session,ACTIVE,30,2026-01-30,4480,830,984,34,GTM-XYZ124
ADV_1004,Advertiser_ADV_1004,LI_5765,Campaign_Q1_Display,ACTIVE,3420.53,FL_9095,Activity_FL_9095,Standard,ACTIVE,30,2026-01-30,2017,203,464,55,GTM-XYZ141
ADV_1011,Advertiser_ADV_1011,LI_9789,Campaign_Spring_Display,ACTIVE,3402.27,FL_9090,Activity_FL_9090,Standard,ACTIVE,30,2026-01-30,16353,794,479,99,GTM-XYZ134
ADV_1001,Advertiser_ADV_1001,LI_5200,Campaign_Spring_Display,ACTIVE,2570.81,FL_9092,Activity_FL_9092,Unique,ACTIVE,30,2026-01-30,9600,500,636,24,GTM-XYZ126
ADV_1040,Advertiser_ADV_1040,LI_9366,Campaign_Q1_Display,ACTIVE,577.01,FL_9076,Activity_FL_9076,Standard,ACTIVE,30,2025-01-01,28598,435,545,97,GTM-XYZ123
ADV_1031,Advertiser_ADV_1031,LI_7325,Campaign_Q2_Display,ACTIVE,2974.03,FL_9055,Activity_FL_9055,Unique,ACTIVE,30,2026-01-30,41166,950,493,10,GTM-XYZ137
ADV_1044,Advertiser_ADV_1044,LI_7041,Campaign_Spring_Display,ACTIVE,3400.59,FL_9084,Activity_FL_9084,Standard,ACTIVE,30,2026-01-30,8079,330,835,25,GTM-XYZ149
ADV_1006,Advertiser_ADV_1006,LI_7975,Campaign_Q1_Display,ACTIVE,2386.44,FL_9088,Activity_FL_9088,Unique,ACTIVE,30,2025-01-01,19134,310,285,81,GTM-XYZ113
ADV_1003,Advertiser_ADV_1003,LI_5678,Campaign_Spring_Display,ACTIVE,4492.48,FL_9084,Activity_FL_9084,Session,ACTIVE,30,2026-01-30,14999,212,802,42,GTM-XYZ141
ADV_1004,Advertiser_ADV_1004,LI_6392,Campaign_Q1_Display,ACTIVE,2462.44,FL_9097,Activity_FL_9097,Unique,ACTIVE,30,2026-01-30,4345,771,973,80,GTM-XYZ106
ADV_1021,Advertiser_ADV_1021,LI_9659,Campaign_Spring_Display,ACTIVE,1303.25,FL_9097,Activity_FL_9097,Standard,ACTIVE,30,2026-01-30,2354,714,735,39,GTM-XYZ125
ADV_1014,Advertiser_ADV_1014,LI_5992,Campaign_Spring_Display,ACTIVE,377.0,FL_9038,Activity_FL_9038,Standard,ACTIVE,30,2026-01-30,32846,174,251,43,GTM-XYZ105
ADV_1029,Advertiser_ADV_1029,LI_5042,Campaign_Spring_Display,ACTIVE,965.15,FL_9020,Activity_FL_9020,Unique,ACTIVE,30,2026-01-30,16883,587,169,56,GTM-XYZ122
ADV_1011,Advertiser_ADV_1011,LI_7438,Campaign_Q2_Display,ACTIVE,648.02,FL_9020,Activity_FL_9020,Standard,ACTIVE,30,2026-01-30,29482,526,811,69,GTM-XYZ138
ADV_1020,Advertiser_ADV_1020,LI_5248,Campaign_Spring_Display,ACTIVE,1539.6,FL_9061,Activity_FL_9061,Standard,ACTIVE,30,2026-01-30,45327,434,841,92,GTM-XYZ106
ADV_1016,Advertiser_ADV_1016,LI_7275,Campaign_Q1_Display,ACTIVE,356.08,FL_9089,Activity_FL_9089,Unique,ACTIVE,30,2026-01-30,47018,862,252,91,GTM-XYZ137
ADV_1017,Advertiser_ADV_1017,LI_7059,Campaign_Q2_Display,ACTIVE,1326.31,FL_9047,Activity_FL_9047,Session,ACTIVE,30,2025-01-01,30947,987,410,36,GTM-XYZ150
ADV_1008,Advertiser_ADV_1008,LI_9191,Campaign_Q2_Display,ACTIVE,3807.65,nan,Activity_FL_9070,Standard,ACTIVE,30,2026-01-30,16896,820,245,83,GTM-XYZ140
ADV_1006,Advertiser_ADV_1006,LI_6668,Campaign_Q2_Display,ACTIVE,613.79,FL_9015,Activity_FL_9015,Unique,ACTIVE,30,2026-01-30,1687,305,0,93,GTM-XYZ127
ADV_1008,Advertiser_ADV_1008,LI_6869,Campaign_Q2_Display,ACTIVE,2321.5,FL_9000,Activity_FL_9000,Unique,ACTIVE,30,2026-01-30,4601,155,236,41,GTM-XYZ137
ADV_1044,Advertiser_ADV_1044,LI_9237,Campaign_Spring_Display,ACTIVE,4177.62,FL_9033,Activity_FL_9033,Unique,ACTIVE,30,2026-01-30,31284,471,103,24,GTM-XYZ111
ADV_1043,Advertiser_ADV_1043,LI_8511,Campaign_Q2_Display,ACTIVE,2755.45,FL_9006,Activity_FL_9006,Session,ACTIVE,30,2026-01-30,47357,827,0,25,GTM-XYZ125
ADV_1047,Advertiser_ADV_1047,LI_8960,Campaign_Q2_Display,ACTIVE,435.46,FL_9090,Activity_FL_9090,Standard,ACTIVE,30,2026-01-30,40070,373,385,88,GTM-XYZ140
ADV_1010,Advertiser_ADV_1010,LI_6746,Campaign_Q2_Display,ACTIVE,4557.72,FL_9046,Activity_FL_9046,Standard,ACTIVE,30,2026-01-30,9466,548,584,71,GTM-XYZ143
ADV_1022,Advertiser_ADV_1022,LI_8519,Campaign_Q1_Display,ACTIVE,4876.83,FL_9078,Activity_FL_9078,Session,ACTIVE,30,2026-01-30,34121,960,469,84,GTM-XYZ105
ADV_1007,Advertiser_ADV_1007,LI_9689,Campaign_Q1_Display,ACTIVE,3237.01,FL_9073,Activity_FL_9073,Unique,ACTIVE,30,2025-01-01,47905,767,221,96,GTM-XYZ134
ADV_1033,Advertiser_ADV_1033,LI_5932,Campaign_Q2_Display,ACTIVE,4260.23,FL_9004,Activity_FL_9004,Session,ACTIVE,30,2026-01-30,41406,457,151,88,GTM-XYZ112
ADV_1047,Advertiser_ADV_1047,LI_5766,Campaign_Spring_Display,ACTIVE,2390.44,FL_9043,Activity_FL_9043,Session,ACTIVE,30,2026-01-30,33678,142,550,84,GTM-XYZ105
ADV_1033,Advertiser_ADV_1033,LI_7482,Campaign_Spring_Display,ACTIVE,1429.05,FL_9080,Activity_FL_9080,Session,ACTIVE,30,2026-01-30,41628,438,726,16,GTM-XYZ118
ADV_1024,Advertiser_ADV_1024,LI_8028,Campaign_Spring_Display,ACTIVE,4081.55,FL_9060,Activity_FL_9060,Unique,ACTIVE,30,2026-01-30,2202,601,132,97,GTM-XYZ130
ADV_1001,Advertiser_ADV_1001,LI_5993,Campaign_Q1_Display,ACTIVE,1514.06,FL_9022,Activity_FL_9022,Standard,ACTIVE,30,2026-01-30,13629,506,522,78,GTM-XYZ102
ADV_1025,Advertiser_ADV_1025,LI_6054,Campaign_Q1_Display,ACTIVE,771.28,FL_9014,Activity_FL_9014,Standard,ACTIVE,30,2026-01-30,38756,239,718,59,GTM-XYZ143
ADV_1033,Advertiser_ADV_1033,LI_5888,Campaign_Q1_Display,ACTIVE,4904.64,FL_9026,Activity_FL_9026,Session,ACTIVE,30,2026-01-30,32803,118,147,72,GTM-XYZ138
ADV_1041,Advertiser_ADV_1041,LI_7380,Campaign_Q1_Display,ACTIVE,3522.41,FL_9086,Activity_FL_9086,Unique,ACTIVE,30,2026-01-30,32305,861,823,94,GTM-XYZ104
ADV_1004,Advertiser_ADV_1004,LI_6195,Campaign_Q1_Display,ACTIVE,2375.34,FL_9036,Activity_FL_9036,Standard,ACTIVE,30,2026-01-30,32076,940,0,46,GTM-XYZ105
ADV_1030,Advertiser_ADV_1030,LI_8113,Campaign_Spring_Display,ACTIVE,1270.04,FL_9008,Activity_FL_9008,Standard,ACTIVE,30,2026-01-30,46775,233,205,35,GTM-XYZ100
ADV_1015,Advertiser_ADV_1015,LI_6021,Campaign_Spring_Display,ACTIVE,3515.33,FL_9076,Activity_FL_9076,Unique,ACTIVE,30,2026-01-30,32879,907,670,34,GTM-XYZ130
ADV_1040,Advertiser_ADV_1040,LI_8805,Campaign_Q1_Display,ACTIVE,2743.08,FL_9082,Activity_FL_9082,Unique,ACTIVE,30,2026-01-30,26411,219,592,84,GTM-XYZ140
ADV_1045,Advertiser_ADV_1045,LI_8299,Campaign_Q1_Display,ACTIVE,592.31,FL_9081,Activity_FL_9081,Unique,ACTIVE,30,2026-01-30,11739,780,608,32,GTM-XYZ136
ADV_1037,Advertiser_ADV_1037,LI_8252,Campaign_Q1_Display,ACTIVE,4490.23,FL_9021,Activity_FL_9021,Standard,ACTIVE,30,2026-01-30,42850,277,576,46,GTM-XYZ127
ADV_1015,Advertiser_ADV_1015,LI_9179,Campaign_Q2_Display,ACTIVE,1013.34,FL_9011,Activity_FL_9011,Session,ACTIVE,30,2026-01-30,36502,324,627,45,GTM-XYZ125
ADV_1030,Advertiser_ADV_1030,LI_7943,Campaign_Spring_Display,ACTIVE,4673.53,FL_9038,Activity_FL_9038,Standard,ACTIVE,30,2026-01-30,48049,163,231,37,GTM-XYZ119
ADV_1048,Advertiser_ADV_1048,LI_6078,Campaign_Spring_Display,ACTIVE,3582.91,FL_9013,Activity_FL_9013,Standard,ACTIVE,30,2026-01-30,34776,135,762,11,GTM-XYZ121
ADV_1015,Advertiser_ADV_1015,LI_7969,Campaign_Spring_Display,ACTIVE,3977.6,FL_9057,Activity_FL_9057,Standard,ACTIVE,30,2026-01-30,43225,725,295,67,GTM-XYZ148
ADV_1045,Advertiser_ADV_1045,LI_5793,Campaign_Q1_Display,ACTIVE,4302.45,FL_9001,Activity_FL_9001,Session,ACTIVE,30,2026-01-30,35613,758,230,54,GTM-XYZ114
ADV_1006,Advertiser_ADV_1006,LI_8122,Campaign_Q2_Display,ACTIVE,360.67,FL_9022,Activity_FL_9022,Standard,ACTIVE,30,2025-01-01,16164,147,792,98,GTM-XYZ143
ADV_1046,Advertiser_ADV_1046,LI_7640,Campaign_Q1_Display,ACTIVE,4006.79,FL_9053,Activity_FL_9053,Unique,ACTIVE,30,2026-01-30,31459,648,327,91,GTM-XYZ132
ADV_1024,Advertiser_ADV_1024,LI_8326,Campaign_Spring_Display,ACTIVE,922.72,FL_9008,Activity_FL_9008,Session,ACTIVE,30,2025-01-01,45726,646,608,35,GTM-XYZ142
ADV_1017,Advertiser_ADV_1017,LI_5912,Campaign_Q2_Display,ACTIVE,4407.94,FL_9055,Activity_FL_9055,Unique,ACTIVE,30,2026-01-30,21919,346,728,99,GTM-XYZ121
ADV_1048,Advertiser_ADV_1048,LI_7477,Campaign_Spring_Display,ACTIVE,456.1,FL_9040,Activity_FL_9040,Standard,ACTIVE,30,2026-01-30,35155,71,0,98,GTM-XYZ109
ADV_1018,Advertiser_ADV_1018,LI_9498,Campaign_Spring_Display,ACTIVE,4730.9,FL_9034,Activity_FL_9034,Unique,ACTIVE,30,2026-01-30,4695,924,125,24,GTM-XYZ137
ADV_1045,Advertiser_ADV_1045,LI_8975,Campaign_Spring_Display,ACTIVE,4524.85,FL_9021,Activity_FL_9021,Unique,ACTIVE,30,2026-01-30,42627,741,579,63,GTM-XYZ122
ADV_1008,Advertiser_ADV_1008,LI_9446,Campaign_Q2_Display,ACTIVE,123.68,FL_9010,Activity_FL_9010,Session,ACTIVE,30,2026-01-30,46072,364,336,60,GTM-XYZ134
ADV_1013,Advertiser_ADV_1013,LI_9339,Campaign_Spring_Display,ACTIVE,1434.63,FL_9063,Activity_FL_9063,Session,ACTIVE,30,2026-01-30,48345,291,627,59,GTM-XYZ129
ADV_1003,Advertiser_ADV_1003,LI_7297,Campaign_Q1_Display,ACTIVE,2946.63,FL_9087,Activity_FL_9087,Unique,ACTIVE,30,2026-01-30,34298,367,408,45,GTM-XYZ104
ADV_1035,Advertiser_ADV_1035,LI_6710,Campaign_Q1_Display,ACTIVE,2757.32,FL_9008,Activity_FL_9008,Session,ACTIVE,30,2026-01-30,47558,748,126,31,GTM-XYZ129
ADV_1006,Advertiser_ADV_1006,LI_5736,Campaign_Q2_Display,ACTIVE,3705.45,FL_9047,Activity_FL_9047,Session,ACTIVE,30,2026-01-30,24741,809,415,62,GTM-XYZ140
ADV_1017,Advertiser_ADV_1017,LI_9240,Campaign_Spring_Display,ACTIVE,101.01,FL_9015,Activity_FL_9015,Standard,ACTIVE,30,2026-01-30,17174,237,835,35,GTM-XYZ138
ADV_1007,Advertiser_ADV_1007,LI_6450,Campaign_Spring_Display,ACTIVE,2520.13,FL_9015,Activity_FL_9015,Unique,ACTIVE,30,2026-01-30,42836,738,202,19,GTM-XYZ123
ADV_1001,Advertiser_ADV_1001,LI_6089,Campaign_Spring_Display,ACTIVE,4871.14,FL_9017,Activity_FL_9017,Unique,ACTIVE,30,2026-01-30,26250,836,833,83,GTM-XYZ105
ADV_1011,Advertiser_ADV_1011,LI_9851,Campaign_Spring_Display,ACTIVE,4539.01,FL_9041,Activity_FL_9041,Unique,ACTIVE,30,2026-01-30,7918,77,532,26,GTM-XYZ124
ADV_1032,Advertiser_ADV_1032,LI_5904,Campaign_Q1_Display,ACTIVE,3528.36,FL_9046,Activity_FL_9046,Standard,ACTIVE,30,2026-01-30,18689,968,516,54,GTM-XYZ100
ADV_1020,Advertiser_ADV_1020,LI_6419,Campaign_Q2_Display,ACTIVE,3353.37,FL_9043,Activity_FL_9043,Standard,ACTIVE,30,2026-01-30,37253,545,410,23,GTM-XYZ131
ADV_1024,Advertiser_ADV_1024,LI_5358,Campaign_Q1_Display,ACTIVE,3512.92,FL_9051,Activity_FL_9051,Session,ACTIVE,30,2026-01-30,12748,816,159,54,GTM-XYZ104
ADV_1049,Advertiser_ADV_1049,LI_5698,Campaign_Q2_Display,ACTIVE,4368.53,FL_9027,Activity_FL_9027,Standard,ACTIVE,30,2026-01-30,38258,362,703,84,GTM-XYZ120
ADV_1036,Advertiser_ADV_1036,LI_7617,Campaign_Q2_Display,ACTIVE,3277.84,FL_9049,Activity_FL_9049,Unique,ACTIVE,30,2026-01-30,37607,976,171,83,GTM-XYZ132
ADV_1039,Advertiser_ADV_1039,LI_8847,Campaign_Q2_Display,ACTIVE,3771.41,FL_9019,Activity_FL_9019,Session,ACTIVE,30,2026-01-30,4684,533,793,54,GTM-XYZ115
ADV_1008,Advertiser_ADV_1008,LI_5553,Campaign_Spring_Display,ACTIVE,1843.06,FL_9019,Activity_FL_9019,Standard,ACTIVE,30,2026-01-30,39364,351,250,54,GTM-XYZ141
ADV_1047,Advertiser_ADV_1047,LI_5106,Campaign_Spring_Display,ACTIVE,445.22,FL_9024,Activity_FL_9024,Standard,ACTIVE,30,2026-01-30,18363,174,700,32,GTM-XYZ143
ADV_1015,Advertiser_ADV_1015,LI_5378,Campaign_Spring_Display,ACTIVE,3463.49,FL_9085,Activity_FL_9085,Unique,ACTIVE,30,2026-01-30,24335,442,883,20,GTM-XYZ140
ADV_1039,Advertiser_ADV_1039,LI_7868,Campaign_Q2_Display,ACTIVE,3993.41,FL_9008,Activity_FL_9008,Standard,ACTIVE,30,2026-01-30,23159,611,565,30,GTM-XYZ102
ADV_1041,Advertiser_ADV_1041,LI_9812,Campaign_Spring_Display,ACTIVE,550.99,FL_9000,Activity_FL_9000,Session,ACTIVE,30,2026-01-30,19026,829,883,89,GTM-XYZ122
ADV_1045,Advertiser_ADV_1045,LI_9963,Campaign_Spring_Display,ACTIVE,4262.27,FL_9091,Activity_FL_9091,Unique,ACTIVE,30,2026-01-30,47697,747,456,15,GTM-XYZ109
ADV_1013,Advertiser_ADV_1013,LI_9961,Campaign_Q1_Display,ACTIVE,4049.06,FL_9039,Activity_FL_9039,Session,ACTIVE,30,2026-01-30,7637,76,601,68,GTM-XYZ135
ADV_1030,Advertiser_ADV_1030,LI_9000,Campaign_Q2_Display,ACTIVE,460.56,FL_9012,Activity_FL_9012,Session,ACTIVE,30,2026-01-30,37124,80,934,56,GTM-XYZ104
ADV_1027,Advertiser_ADV_1027,LI_8967,Campaign_Spring_Display,ACTIVE,3631.43,FL_9030,Activity_FL_9030,Standard,ACTIVE,30,2026-01-30,30874,627,773,33,GTM-XYZ141
ADV_1011,Advertiser_ADV_1011,LI_7466,Campaign_Spring_Display,ACTIVE,736.78,FL_9073,Activity_FL_9073,Unique,ACTIVE,30,2026-01-30,2237,922,869,54,GTM-XYZ108
ADV_1034,Advertiser_ADV_1034,LI_5270,Campaign_Spring_Display,ACTIVE,4246.35,FL_9093,Activity_FL_9093,Standard,ACTIVE,30,2026-01-30,47270,962,116,100,GTM-XYZ106
ADV_1044,Advertiser_ADV_1044,LI_6192,Campaign_Spring_Display,ACTIVE,3050.95,FL_9020,Activity_FL_9020,Standard,ACTIVE,30,2026-01-30,39675,572,992,54,GTM-XYZ135
ADV_1015,Advertiser_ADV_1015,LI_6759,Campaign_Q2_Display,ACTIVE,1620.29,FL_9006,Activity_FL_9006,Session,ACTIVE,30,2026-01-30,42825,855,341,22,GTM-XYZ100
ADV_1008,Advertiser_ADV_1008,LI_5078,Campaign_Spring_Display,ACTIVE,3189.71,FL_9083,Activity_FL_9083,Unique,ACTIVE,30,2026-01-30,37940,355,958,70,GTM-XYZ105
ADV_1002,Advertiser_ADV_1002,LI_6416,Campaign_Q2_Display,ACTIVE,3959.71,FL_9068,Activity_FL_9068,Unique,ACTIVE,30,2026-01-30,2972,238,110,90,GTM-XYZ114
ADV_1050,Advertiser_ADV_1050,LI_9202,Campaign_Q1_Display,ACTIVE,4804.29,FL_9077,Activity_FL_9077,Session,ACTIVE,30,2026-01-30,19256,197,572,20,GTM-XYZ109
ADV_1011,Advertiser_ADV_1011,LI_6982,Campaign_Spring_Display,ACTIVE,710.87,FL_9053,Activity_FL_9053,Unique,ACTIVE,30,2026-01-30,40897,302,156,64,GTM-XYZ132
ADV_1040,Advertiser_ADV_1040,LI_7679,Campaign_Q2_Display,ACTIVE,1949.89,FL_9084,Activity_FL_9084,Standard,ACTIVE,30,2026-01-30,32751,524,350,86,GTM-XYZ130
ADV_1036,Advertiser_ADV_1036,LI_9671,Campaign_Q1_Display,ACTIVE,2924.2,FL_9093,Activity_FL_9093,Unique,ACTIVE,30,2026-01-30,14418,230,724,91,GTM-XYZ136
ADV_1046,Advertiser_ADV_1046,LI_5493,Campaign_Q2_Display,ACTIVE,860.99,FL_9025,Activity_FL_9025,Unique,ACTIVE,30,2026-01-30,23652,916,369,75,GTM-XYZ114
ADV_1033,Advertiser_ADV_1033,LI_6123,Campaign_Q2_Display,ACTIVE,1996.42,nan,Activity_FL_9091,Standard,ACTIVE,30,2026-01-30,9374,810,481,84,GTM-XYZ124
ADV_1003,Advertiser_ADV_1003,LI_9698,Campaign_Spring_Display,ACTIVE,499.47,FL_9059,Activity_FL_9059,Session,ACTIVE,30,2026-01-30,23823,264,473,67,GTM-XYZ132
ADV_1009,Advertiser_ADV_1009,LI_8992,Campaign_Spring_Display,ACTIVE,3529.13,FL_9034,Activity_FL_9034,Standard,ACTIVE,30,2026-01-30,31606,896,0,53,GTM-XYZ104
ADV_1040,Advertiser_ADV_1040,LI_7891,Campaign_Spring_Display,ACTIVE,2959.65,FL_9020,Activity_FL_9020,Session,ACTIVE,30,2026-01-30,8240,744,830,59,GTM-XYZ123
ADV_1035,Advertiser_ADV_1035,LI_8698,Campaign_Q1_Display,ACTIVE,4924.33,FL_9002,Activity_FL_9002,Standard,ACTIVE,30,2026-01-30,5802,918,780,100,GTM-XYZ149
ADV_1009,Advertiser_ADV_1009,LI_6398,Campaign_Spring_Display,ACTIVE,2514.82,FL_9008,Activity_FL_9008,Standard,ACTIVE,30,2026-01-30,45294,709,170,18,GTM-XYZ108
ADV_1040,Advertiser_ADV_1040,LI_8798,Campaign_Spring_Display,ACTIVE,4778.66,FL_9074,Activity_FL_9074,Unique,ACTIVE,30,2026-01-30,1646,605,892,41,GTM-XYZ148
